route_id,day_of_week,hour,weather,is_holiday,is_weekend,capacity,passenger_count,max_segment_pax,min_segment_pax,rush_level
Guntur-Mangalagiri,Tuesday,22,Sunny,0,0,52,25,24,6,Medium
Tenali-Ongole,Monday,8,Sunny,0,0,50,32,45,12,Medium
Tenali-Guntur,Thursday,15,Sunny,0,0,55,26,16,9,Medium
Guntur-Brodipet,Wednesday,12,Foggy,0,0,52,20,21,5,Low
Guntur-Brodipet,Monday,22,Foggy,0,0,52,20,18,6,Low
Guntur-Mangalagiri,Saturday,9,Sunny,0,1,52,25,30,11,Medium
Guntur-Brodipet,Friday,22,Cloudy,0,0,52,22,18,6,Medium
Guntur-Nallapadu,Sunday,20,Cloudy,0,1,48,24,29,10,Medium
Guntur-Ponnur,Tuesday,21,Sunny,0,0,45,16,14,3,Low
Tenali-Chirala,Friday,21,Foggy,1,0,48,25,25,7,Medium
Guntur-Amaravati,Thursday,12,Sunny,0,0,60,29,29,8,Medium
Guntur-Nallapadu,Saturday,12,Sunny,0,1,48,11,8,3,Low
Guntur-Mangalagiri,Wednesday,22,Foggy,0,0,52,22,17,5,Medium
Tenali-Ongole,Friday,23,Sunny,0,0,50,24,21,7,Medium
Guntur-Brodipet,Thursday,19,Cloudy,0,0,52,39,51,19,High
Guntur-Amaravati,Tuesday,11,Sunny,0,0,60,36,37,10,Medium
Guntur-Sattenapalli,Monday,20,Cloudy,0,0,50,45,50,19,High
Tenali-Bapatla,Monday,8,Cloudy,0,0,45,36,44,18,High
Tenali-Ongole,Monday,16,Sunny,0,0,50,23,21,7,Medium
Guntur-Amaravati,Sunday,20,Foggy,0,1,60,38,48,15,Medium
Guntur-Nallapadu,Sunday,13,Sunny,0,1,48,14,11,4,Low
Tenali-Vijayawada,Wednesday,11,Foggy,0,0,60,35,26,10,Medium
Guntur-Ponnur,Wednesday,14,Sunny,0,0,45,18,16,5,Medium
Tenali-Repalle,Monday,13,Sunny,0,0,42,17,17,5,Medium
Tenali-Vijayawada,Monday,15,Sunny,0,0,60,31,26,7,Medium
Guntur-Tenali,Thursday,18,Rainy,1,0,55,55,55,24,High
Guntur-Mangalagiri,Thursday,13,Sunny,0,0,52,23,18,6,Medium
Guntur-Amaravati,Wednesday,14,Sunny,0,0,60,31,23,9,Medium
Tenali-Vijayawada,Thursday,21,Rainy,0,0,60,41,38,12,Medium
Guntur-Mangalagiri,Sunday,10,Foggy,0,1,52,27,36,12,Medium
Guntur-Brodipet,Thursday,15,Rainy,0,0,52,24,20,6,Medium
Tenali-Bapatla,Monday,8,Sunny,0,0,45,29,34,13,Medium
Tenali-Ongole,Wednesday,6,Cloudy,0,0,50,20,18,5,Medium
Tenali-Ongole,Saturday,6,Sunny,0,1,50,11,9,3,Low
Tenali-Ongole,Wednesday,16,Sunny,0,0,50,20,18,6,Medium
Guntur-Sattenapalli,Saturday,14,Cloudy,0,1,50,19,16,4,Low
Guntur-Narasaraopet,Monday,14,Sunny,0,0,55,19,18,4,Low
Guntur-Brodipet,Monday,13,Cloudy,0,0,52,24,22,5,Medium
Guntur-Sattenapalli,Wednesday,21,Sunny,0,0,50,28,28,7,Medium
Guntur-Brodipet,Thursday,17,Rainy,0,0,52,51,52,18,High
Tenali-Bapatla,Sunday,18,Sunny,0,1,45,24,26,13,Medium
Guntur-Narasaraopet,Monday,15,Sunny,0,0,55,20,20,5,Low
Guntur-Amaravati,Wednesday,15,Sunny,0,0,60,34,32,11,Medium
Tenali-Repalle,Thursday,17,Sunny,0,0,42,31,33,12,Medium
Guntur-Ponnur,Saturday,11,Sunny,0,1,45,13,11,3,Low
Guntur-Narasaraopet,Wednesday,9,Rainy,0,0,55,55,55,21,High
Guntur-Amaravati,Wednesday,18,Cloudy,0,0,60,60,60,27,High
Guntur-Mangalagiri,Wednesday,5,Sunny,0,0,52,23,24,5,Medium
Guntur-Mangalagiri,Sunday,16,Cloudy,0,1,52,12,9,3,Low
Tenali-Bapatla,Saturday,12,Cloudy,0,1,45,12,8,4,Low
Guntur-Narasaraopet,Friday,10,Sunny,0,0,55,43,49,16,High
Tenali-Guntur,Friday,19,Cloudy,0,0,55,43,52,24,High
Guntur-Brodipet,Thursday,6,Rainy,0,0,52,30,27,9,Medium
Guntur-Tenali,Wednesday,17,Rainy,0,0,55,48,55,22,High
Guntur-Mangalagiri,Saturday,5,Sunny,0,1,52,13,11,3,Low
Guntur-Ponnur,Thursday,17,Sunny,0,0,45,39,45,15,High
Tenali-Ongole,Saturday,20,Cloudy,0,1,50,25,30,11,Medium
Tenali-Bapatla,Monday,10,Sunny,0,0,45,32,39,16,Medium
Guntur-Amaravati,Tuesday,11,Rainy,0,0,60,36,32,9,Medium
Tenali-Ongole,Saturday,21,Cloudy,0,1,50,14,11,4,Low
Guntur-Tenali,Wednesday,14,Sunny,0,0,55,20,19,6,Low
Tenali-Ongole,Saturday,18,Sunny,0,1,50,20,21,7,Medium
Tenali-Ongole,Thursday,17,Sunny,0,0,50,35,42,16,Medium
Tenali-Vijayawada,Saturday,8,Sunny,0,1,60,34,40,15,Medium
Tenali-Repalle,Thursday,20,Sunny,0,0,42,30,36,10,Medium
Guntur-Sattenapalli,Sunday,15,Sunny,0,1,50,14,12,4,Low
Tenali-Ongole,Friday,6,Sunny,0,0,50,18,15,5,Low
Tenali-Chirala,Thursday,20,Rainy,0,0,48,43,48,15,High
Guntur-Brodipet,Tuesday,9,Sunny,0,0,52,36,45,16,Medium
Guntur-Brodipet,Wednesday,14,Sunny,0,0,52,18,17,5,Low
Guntur-Ponnur,Tuesday,14,Sunny,0,0,45,19,18,5,Medium
Guntur-Mangalagiri,Tuesday,11,Sunny,0,0,52,20,19,5,Low
Tenali-Chirala,Thursday,7,Rainy,0,0,48,47,48,18,High
Guntur-Mangalagiri,Wednesday,8,Sunny,0,0,52,44,52,15,High
Tenali-Vijayawada,Thursday,11,Foggy,1,0,60,40,35,12,Medium
Guntur-Tenali,Saturday,17,Cloudy,0,1,55,29,42,10,Medium
Tenali-Bapatla,Sunday,23,Sunny,0,1,45,12,10,4,Low
Guntur-Tenali,Saturday,5,Sunny,0,1,55,16,14,5,Low
Guntur-Ponnur,Wednesday,6,Sunny,0,0,45,18,15,5,Medium
Tenali-Guntur,Friday,10,Cloudy,0,0,55,44,42,23,High
Guntur-Brodipet,Friday,5,Cloudy,0,0,52,20,17,5,Low
Tenali-Ongole,Wednesday,11,Cloudy,0,0,50,19,16,5,Low
Guntur-Amaravati,Monday,18,Cloudy,0,0,60,60,60,28,High
Tenali-Ongole,Thursday,15,Rainy,0,0,50,23,22,6,Medium
Tenali-Vijayawada,Sunday,23,Rainy,0,1,60,20,20,6,Low
Guntur-Mangalagiri,Monday,14,Sunny,1,0,52,31,30,9,Medium
Tenali-Ongole,Tuesday,9,Sunny,0,0,50,42,50,19,High
Tenali-Repalle,Sunday,22,Cloudy,0,1,42,11,9,3,Low
Tenali-Repalle,Sunday,13,Sunny,0,1,42,11,10,3,Low
Guntur-Nallapadu,Wednesday,18,Sunny,0,0,48,36,39,13,High
Tenali-Repalle,Monday,5,Sunny,0,0,42,15,11,3,Low
Tenali-Chirala,Sunday,15,Rainy,0,1,48,17,14,5,Low
Tenali-Repalle,Sunday,22,Rainy,1,1,42,19,19,6,Medium
Guntur-Nallapadu,Wednesday,11,Cloudy,0,0,48,17,15,5,Low
Guntur-Amaravati,Tuesday,10,Sunny,1,0,60,60,60,21,High
Tenali-Ongole,Monday,6,Cloudy,0,0,50,23,20,5,Medium
Guntur-Narasaraopet,Tuesday,10,Cloudy,0,0,55,42,55,14,High
Guntur-Mangalagiri,Monday,20,Sunny,0,0,52,39,47,17,High
Guntur-Narasaraopet,Tuesday,11,Cloudy,0,0,55,26,21,7,Medium
Guntur-Ponnur,Thursday,22,Cloudy,0,0,45,16,13,5,Low
Guntur-Narasaraopet,Thursday,18,Sunny,0,0,55,43,47,17,High
Guntur-Sattenapalli,Saturday,9,Sunny,0,1,50,30,37,12,Medium
Guntur-Nallapadu,Monday,23,Sunny,0,0,48,17,13,5,Low
Guntur-Sattenapalli,Wednesday,9,Sunny,1,0,50,50,50,21,High
Guntur-Narasaraopet,Friday,8,Cloudy,0,0,55,35,50,15,Medium
Tenali-Bapatla,Thursday,8,Cloudy,0,0,45,34,38,15,High
Guntur-Ponnur,Monday,10,Rainy,0,0,45,45,45,21,High
Guntur-Nallapadu,Monday,17,Sunny,0,0,48,41,48,18,High
Tenali-Bapatla,Monday,15,Sunny,0,0,45,20,15,6,Medium
Tenali-Ongole,Sunday,22,Rainy,0,1,50,14,13,3,Low
Guntur-Sattenapalli,Monday,11,Sunny,0,0,50,20,17,6,Medium
Guntur-Ponnur,Monday,8,Sunny,0,0,45,36,44,16,High
Tenali-Chirala,Saturday,20,Sunny,0,1,48,25,30,12,Medium
Tenali-Vijayawada,Friday,5,Sunny,0,0,60,33,32,8,Medium
Guntur-Sattenapalli,Thursday,23,Rainy,0,0,50,31,26,8,Medium
Tenali-Chirala,Saturday,10,Cloudy,0,1,48,27,33,12,Medium
Tenali-Vijayawada,Wednesday,22,Sunny,0,0,60,30,28,8,Medium
Guntur-Amaravati,Wednesday,11,Cloudy,0,0,60,35,32,9,Medium
Guntur-Brodipet,Tuesday,6,Rainy,0,0,52,30,28,8,Medium
Guntur-Tenali,Monday,8,Rainy,0,0,55,55,55,24,High
Tenali-Vijayawada,Tuesday,20,Foggy,0,0,60,53,60,23,High
Guntur-Mangalagiri,Tuesday,13,Sunny,1,0,52,25,22,7,Medium
Guntur-Narasaraopet,Monday,10,Sunny,0,0,55,47,54,17,High
Tenali-Chirala,Thursday,22,Sunny,0,0,48,20,19,6,Medium
Tenali-Guntur,Thursday,8,Sunny,0,0,55,45,42,20,High
Tenali-Bapatla,Thursday,14,Rainy,0,0,45,23,16,9,Medium
Guntur-Nallapadu,Wednesday,16,Sunny,0,0,48,18,16,5,Low
Guntur-Narasaraopet,Monday,15,Sunny,0,0,55,25,23,7,Medium
Guntur-Mangalagiri,Saturday,15,Sunny,0,1,52,14,12,4,Low
Guntur-Mangalagiri,Tuesday,13,Sunny,0,0,52,21,18,5,Medium
Guntur-Tenali,Thursday,22,Rainy,0,0,55,29,29,9,Medium
Guntur-Sattenapalli,Saturday,16,Sunny,1,1,50,24,22,7,Medium
Guntur-Tenali,Saturday,17,Cloudy,0,1,55,26,35,11,Medium
Guntur-Brodipet,Friday,10,Sunny,0,0,52,45,52,18,High
Guntur-Amaravati,Sunday,23,Cloudy,0,1,60,18,18,5,Low
Guntur-Amaravati,Wednesday,7,Sunny,0,0,60,60,60,22,High
Tenali-Ongole,Thursday,7,Sunny,0,0,50,38,50,15,High
Guntur-Tenali,Thursday,23,Rainy,0,0,55,24,21,6,Medium
Tenali-Repalle,Wednesday,19,Sunny,0,0,42,34,42,15,High
Tenali-Repalle,Wednesday,8,Sunny,0,0,42,35,42,17,High
Tenali-Chirala,Sunday,18,Sunny,0,1,48,24,27,10,Medium
Tenali-Repalle,Saturday,10,Foggy,0,1,42,28,40,13,Medium
Guntur-Mangalagiri,Thursday,20,Cloudy,0,0,52,39,49,18,High
Tenali-Chirala,Monday,13,Rainy,0,0,48,25,24,6,Medium
Guntur-Ponnur,Wednesday,6,Rainy,0,0,45,22,17,7,Medium
Guntur-Narasaraopet,Friday,19,Cloudy,0,0,55,43,53,17,High
Tenali-Repalle,Saturday,7,Rainy,0,1,42,33,42,13,High
Guntur-Amaravati,Saturday,23,Cloudy,0,1,60,16,16,5,Low
Tenali-Repalle,Tuesday,19,Rainy,1,0,42,42,42,17,High
Guntur-Brodipet,Sunday,17,Cloudy,0,1,52,21,28,9,Medium
Tenali-Bapatla,Wednesday,16,Foggy,0,0,45,17,13,6,Low
Tenali-Vijayawada,Thursday,6,Rainy,1,0,60,52,45,16,High
Guntur-Sattenapalli,Wednesday,21,Sunny,0,0,50,23,24,7,Medium
Guntur-Nallapadu,Tuesday,22,Cloudy,0,0,48,21,18,6,Medium
Guntur-Mangalagiri,Wednesday,19,Sunny,1,0,52,52,52,23,High
Guntur-Narasaraopet,Tuesday,23,Foggy,0,0,55,26,26,7,Medium
Guntur-Tenali,Monday,11,Cloudy,0,0,55,25,24,6,Medium
Guntur-Amaravati,Thursday,20,Sunny,0,0,60,51,60,18,High
Tenali-Guntur,Sunday,15,Sunny,0,1,55,15,13,5,Low
Guntur-Nallapadu,Wednesday,10,Foggy,0,0,48,40,48,13,High
Tenali-Repalle,Friday,22,Rainy,0,0,42,24,23,7,Medium
Guntur-Sattenapalli,Sunday,10,Rainy,0,1,50,32,35,13,Medium
Tenali-Chirala,Sunday,20,Rainy,0,1,48,33,39,13,Medium
Tenali-Vijayawada,Saturday,14,Sunny,0,1,60,21,20,5,Low
Tenali-Vijayawada,Wednesday,18,Rainy,0,0,60,60,60,25,High
Tenali-Chirala,Monday,5,Cloudy,0,0,48,19,16,5,Low
Tenali-Guntur,Thursday,7,Sunny,0,0,55,38,42,18,Medium
Guntur-Ponnur,Friday,13,Cloudy,0,0,45,18,17,5,Medium
Tenali-Ongole,Thursday,17,Sunny,1,0,50,45,50,18,High
Guntur-Nallapadu,Tuesday,7,Cloudy,0,0,48,39,40,17,High
Guntur-Nallapadu,Tuesday,13,Rainy,0,0,48,26,24,6,Medium
Guntur-Mangalagiri,Monday,8,Sunny,0,0,52,33,46,15,Medium
Guntur-Ponnur,Monday,11,Cloudy,0,0,45,21,17,6,Medium
Guntur-Mangalagiri,Saturday,18,Sunny,0,1,52,27,35,10,Medium
Guntur-Amaravati,Thursday,18,Sunny,0,0,60,60,60,26,High
Guntur-Tenali,Wednesday,10,Rainy,0,0,55,55,55,23,High
Tenali-Bapatla,Monday,9,Rainy,0,0,45,45,45,23,High
Tenali-Repalle,Wednesday,7,Cloudy,0,0,42,42,42,17,High
Guntur-Mangalagiri,Wednesday,11,Sunny,0,0,52,19,18,5,Low
Guntur-Sattenapalli,Tuesday,16,Cloudy,0,0,50,19,20,6,Low
Tenali-Bapatla,Thursday,15,Sunny,0,0,45,19,14,7,Medium
Guntur-Amaravati,Sunday,12,Sunny,1,1,60,23,17,5,Low
Guntur-Brodipet,Thursday,21,Cloudy,0,0,52,23,19,6,Medium
Tenali-Guntur,Monday,17,Sunny,0,0,55,43,48,23,High
Tenali-Ongole,Tuesday,15,Sunny,0,0,50,23,20,6,Medium
Tenali-Ongole,Saturday,7,Cloudy,0,1,50,20,28,9,Medium
Guntur-Tenali,Saturday,10,Sunny,1,1,55,41,55,15,Medium
Tenali-Bapatla,Wednesday,19,Cloudy,0,0,45,36,38,18,High
Tenali-Bapatla,Wednesday,17,Rainy,0,0,45,45,43,23,High
Guntur-Tenali,Sunday,6,Sunny,0,1,55,15,15,4,Low
Guntur-Sattenapalli,Tuesday,22,Sunny,0,0,50,19,19,5,Low
Tenali-Repalle,Wednesday,23,Rainy,0,0,42,25,20,8,Medium
Guntur-Tenali,Thursday,5,Rainy,0,0,55,32,29,10,Medium
Guntur-Mangalagiri,Wednesday,20,Rainy,0,0,52,52,52,21,High
Tenali-Chirala,Sunday,21,Cloudy,0,1,48,14,13,3,Low
Tenali-Guntur,Friday,10,Rainy,0,0,55,55,55,27,High
Tenali-Chirala,Tuesday,6,Sunny,0,0,48,16,16,5,Low
Tenali-Repalle,Sunday,14,Sunny,0,1,42,11,10,2,Low
Guntur-Sattenapalli,Sunday,23,Cloudy,0,1,50,11,10,3,Low
Tenali-Vijayawada,Saturday,20,Sunny,0,1,60,35,40,12,Medium
Guntur-Brodipet,Thursday,15,Sunny,0,0,52,25,23,7,Medium
Guntur-Tenali,Tuesday,9,Foggy,0,0,55,41,53,16,Medium
Tenali-Repalle,Monday,11,Sunny,0,0,42,17,15,4,Medium
Tenali-Bapatla,Saturday,14,Cloudy,0,1,45,13,8,3,Low
Guntur-Mangalagiri,Monday,14,Sunny,1,0,52,24,19,6,Medium
Tenali-Vijayawada,Thursday,5,Sunny,0,0,60,30,28,8,Medium
Tenali-Bapatla,Thursday,16,Sunny,0,0,45,22,16,9,Medium
Tenali-Bapatla,Thursday,6,Foggy,1,0,45,32,28,9,Medium
Tenali-Chirala,Monday,9,Sunny,0,0,48,33,43,14,Medium
Tenali-Bapatla,Sunday,9,Rainy,0,1,45,31,32,16,Medium
Tenali-Repalle,Thursday,16,Cloudy,0,0,42,16,12,4,Low
Guntur-Narasaraopet,Tuesday,5,Sunny,0,0,55,25,22,6,Medium
Guntur-Brodipet,Wednesday,8,Sunny,0,0,52,45,52,18,High
Tenali-Guntur,Tuesday,11,Cloudy,0,0,55,26,21,9,Medium
Guntur-Mangalagiri,Monday,10,Cloudy,0,0,52,45,50,17,High
Tenali-Chirala,Sunday,21,Sunny,0,1,48,14,11,3,Low
Tenali-Guntur,Tuesday,15,Sunny,0,0,55,25,15,8,Medium
Guntur-Ponnur,Tuesday,20,Cloudy,0,0,45,29,42,10,Medium
Guntur-Tenali,Monday,10,Cloudy,0,0,55,37,51,17,Medium
Tenali-Vijayawada,Wednesday,18,Rainy,0,0,60,58,60,26,High
Tenali-Chirala,Tuesday,18,Sunny,0,0,48,33,37,14,Medium
Guntur-Amaravati,Friday,18,Sunny,1,0,60,60,60,26,High
Tenali-Guntur,Tuesday,17,Sunny,0,0,55,47,55,26,High
Tenali-Chirala,Wednesday,6,Cloudy,0,0,48,17,15,4,Low
Tenali-Repalle,Sunday,15,Cloudy,0,1,42,11,10,3,Low
Tenali-Chirala,Monday,12,Sunny,0,0,48,20,18,5,Medium
Guntur-Sattenapalli,Monday,14,Rainy,0,0,50,24,24,7,Medium
Tenali-Repalle,Wednesday,19,Cloudy,0,0,42,42,42,14,High
Tenali-Guntur,Wednesday,12,Sunny,0,0,55,26,19,10,Medium
Guntur-Sattenapalli,Sunday,10,Cloudy,0,1,50,23,32,7,Medium
Guntur-Ponnur,Thursday,22,Cloudy,1,0,45,23,18,7,Medium
Guntur-Mangalagiri,Tuesday,5,Sunny,0,0,52,18,18,5,Low
Tenali-Guntur,Friday,16,Sunny,0,0,55,24,21,9,Medium
Guntur-Tenali,Saturday,16,Cloudy,0,1,55,13,13,3,Low
Guntur-Tenali,Tuesday,12,Foggy,0,0,55,29,28,7,Medium
Tenali-Vijayawada,Friday,13,Cloudy,0,0,60,26,25,7,Medium
Tenali-Chirala,Tuesday,5,Rainy,0,0,48,29,26,8,Medium
Guntur-Amaravati,Tuesday,6,Rainy,0,0,60,34,28,10,Medium
Guntur-Narasaraopet,Wednesday,9,Cloudy,0,0,55,52,55,21,High
Guntur-Tenali,Monday,12,Sunny,0,0,55,18,15,4,Low
Tenali-Guntur,Sunday,11,Rainy,0,1,55,17,12,6,Low
Guntur-Narasaraopet,Monday,12,Sunny,1,0,55,29,28,10,Medium
Tenali-Chirala,Friday,11,Rainy,0,0,48,26,25,6,Medium
Guntur-Ponnur,Thursday,12,Sunny,0,0,45,17,13,4,Low
Guntur-Tenali,Sunday,17,Cloudy,0,1,55,28,32,12,Medium
Tenali-Repalle,Tuesday,16,Rainy,0,0,42,19,16,5,Medium
Tenali-Chirala,Monday,23,Cloudy,0,0,48,22,18,6,Medium
Guntur-Tenali,Monday,8,Rainy,0,0,55,54,55,23,High
Guntur-Sattenapalli,Tuesday,8,Cloudy,0,0,50,39,50,17,High
Guntur-Ponnur,Tuesday,10,Sunny,0,0,45,40,45,16,High
Guntur-Nallapadu,Friday,14,Cloudy,0,0,48,20,17,5,Medium
Tenali-Guntur,Saturday,9,Sunny,0,1,55,31,27,13,Medium
Tenali-Vijayawada,Sunday,23,Sunny,0,1,60,18,16,4,Low
Tenali-Vijayawada,Thursday,20,Sunny,0,0,60,56,60,24,High
Tenali-Vijayawada,Friday,15,Sunny,0,0,60,31,23,7,Medium
Tenali-Vijayawada,Monday,22,Sunny,1,0,60,45,39,14,High
Guntur-Mangalagiri,Saturday,7,Sunny,0,1,52,25,28,8,Medium
Tenali-Chirala,Thursday,19,Sunny,0,0,48,43,48,15,High
Guntur-Nallapadu,Thursday,11,Cloudy,0,0,48,20,19,6,Medium
Tenali-Vijayawada,Friday,15,Sunny,0,0,60,27,23,6,Medium
Guntur-Mangalagiri,Monday,23,Cloudy,0,0,52,21,19,5,Medium
Guntur-Sattenapalli,Thursday,6,Sunny,0,0,50,21,20,6,Medium
Tenali-Guntur,Sunday,15,Sunny,0,1,55,12,10,4,Low
Guntur-Tenali,Saturday,13,Sunny,0,1,55,16,16,4,Low
Tenali-Ongole,Monday,23,Cloudy,0,0,50,18,17,5,Low
Guntur-Brodipet,Saturday,7,Foggy,0,1,52,26,36,10,Medium
Guntur-Narasaraopet,Saturday,9,Foggy,0,1,55,31,34,13,Medium
Guntur-Mangalagiri,Sunday,17,Sunny,0,1,52,22,32,9,Medium
Guntur-Nallapadu,Saturday,23,Foggy,0,1,48,16,16,4,Low
Tenali-Chirala,Friday,11,Cloudy,0,0,48,21,16,5,Medium
Guntur-Ponnur,Tuesday,13,Sunny,1,0,45,28,22,6,Medium
Tenali-Repalle,Wednesday,21,Cloudy,0,0,42,24,21,7,Medium
Tenali-Vijayawada,Tuesday,17,Sunny,0,0,60,53,59,20,High
Guntur-Mangalagiri,Monday,5,Sunny,0,0,52,23,22,5,Medium
Guntur-Narasaraopet,Sunday,11,Sunny,0,1,55,14,12,4,Low
Tenali-Repalle,Tuesday,15,Sunny,0,0,42,14,11,4,Low
Guntur-Tenali,Friday,5,Cloudy,0,0,55,21,21,6,Low
Tenali-Guntur,Monday,15,Sunny,0,0,55,22,17,7,Medium
Guntur-Amaravati,Wednesday,15,Rainy,0,0,60,42,43,12,Medium
Guntur-Nallapadu,Tuesday,12,Sunny,0,0,48,18,18,4,Low
Guntur-Mangalagiri,Sunday,13,Rainy,0,1,52,14,13,4,Low
Tenali-Bapatla,Sunday,10,Sunny,0,1,45,18,21,9,Medium
Tenali-Ongole,Monday,8,Cloudy,0,0,50,40,50,18,High
Guntur-Narasaraopet,Saturday,15,Sunny,0,1,55,21,20,5,Low
Tenali-Repalle,Wednesday,21,Cloudy,0,0,42,25,25,8,Medium
Guntur-Nallapadu,Thursday,13,Cloudy,0,0,48,19,18,6,Low
Tenali-Guntur,Monday,5,Sunny,0,0,55,19,16,6,Low
Tenali-Guntur,Monday,10,Sunny,0,0,55,37,37,18,Medium
Guntur-Tenali,Monday,22,Sunny,0,0,55,26,24,7,Medium
Guntur-Amaravati,Monday,23,Cloudy,0,0,60,26,26,8,Medium
Guntur-Amaravati,Thursday,23,Sunny,0,0,60,33,27,9,Medium
Tenali-Bapatla,Sunday,8,Sunny,0,1,45,20,19,10,Medium
Tenali-Vijayawada,Sunday,5,Sunny,0,1,60,21,17,5,Low
Tenali-Ongole,Saturday,9,Rainy,0,1,50,32,46,13,Medium
Guntur-Narasaraopet,Sunday,8,Cloudy,0,1,55,29,41,12,Medium
Guntur-Tenali,Sunday,16,Sunny,0,1,55,16,13,4,Low
Guntur-Nallapadu,Monday,19,Sunny,0,0,48,43,48,19,High
Guntur-Tenali,Tuesday,7,Rainy,0,0,55,55,55,24,High
Guntur-Mangalagiri,Wednesday,11,Foggy,0,0,52,24,18,7,Medium
Guntur-Narasaraopet,Tuesday,15,Sunny,0,0,55,21,16,5,Low
Guntur-Tenali,Thursday,15,Cloudy,0,0,55,24,19,6,Medium
Guntur-Amaravati,Monday,19,Cloudy,0,0,60,48,60,21,High
Tenali-Vijayawada,Wednesday,9,Sunny,0,0,60,57,60,26,High
Guntur-Ponnur,Monday,17,Rainy,0,0,45,43,45,16,High
Guntur-Amaravati,Monday,7,Cloudy,0,0,60,60,60,27,High
Guntur-Nallapadu,Saturday,12,Cloudy,0,1,48,11,10,3,Low
Tenali-Guntur,Saturday,13,Sunny,0,1,55,14,11,5,Low
Guntur-Tenali,Friday,10,Sunny,0,0,55,43,55,14,High
Tenali-Repalle,Saturday,15,Sunny,0,1,42,15,12,4,Low
Guntur-Tenali,Monday,20,Cloudy,0,0,55,49,51,21,High
Tenali-Ongole,Tuesday,9,Sunny,0,0,50,32,41,11,Medium
Tenali-Bapatla,Tuesday,12,Rainy,0,0,45,22,14,9,Medium
Guntur-Ponnur,Wednesday,9,Sunny,0,0,45,39,45,17,High
Guntur-Tenali,Tuesday,17,Cloudy,0,0,55,35,46,14,Medium
Tenali-Vijayawada,Tuesday,17,Sunny,0,0,60,46,51,20,High
Tenali-Chirala,Sunday,18,Sunny,0,1,48,23,31,9,Medium
Tenali-Ongole,Thursday,18,Sunny,0,0,50,35,43,14,Medium
Tenali-Guntur,Tuesday,12,Sunny,0,0,55,22,19,7,Medium
Guntur-Tenali,Monday,17,Rainy,0,0,55,51,55,17,High
Guntur-Ponnur,Monday,6,Sunny,0,0,45,19,16,5,Medium
Tenali-Repalle,Tuesday,14,Cloudy,0,0,42,18,16,5,Medium
Tenali-Chirala,Tuesday,19,Sunny,0,0,48,43,48,20,High
Tenali-Repalle,Tuesday,5,Sunny,0,0,42,16,13,4,Low
Guntur-Narasaraopet,Sunday,13,Foggy,0,1,55,17,15,5,Low
Tenali-Vijayawada,Sunday,14,Sunny,0,1,60,17,16,5,Low
Tenali-Chirala,Sunday,19,Sunny,0,1,48,22,28,9,Medium
Guntur-Sattenapalli,Friday,16,Rainy,0,0,50,22,20,7,Medium
Tenali-Vijayawada,Sunday,10,Rainy,0,1,60,49,60,24,High
Guntur-Mangalagiri,Tuesday,20,Sunny,0,0,52,35,51,16,Medium
Tenali-Chirala,Sunday,20,Cloudy,1,1,48,30,35,13,Medium
Guntur-Tenali,Wednesday,11,Foggy,0,0,55,21,19,5,Low
Guntur-Sattenapalli,Sunday,6,Cloudy,0,1,50,12,12,3,Low
Tenali-Vijayawada,Friday,14,Sunny,1,0,60,34,33,9,Medium
Guntur-Amaravati,Sunday,17,Cloudy,0,1,60,38,47,18,Medium
Tenali-Vijayawada,Monday,23,Sunny,0,0,60,35,31,9,Medium
Tenali-Ongole,Tuesday,18,Sunny,0,0,50,37,41,15,Medium
Guntur-Sattenapalli,Wednesday,7,Foggy,0,0,50,50,50,17,High
Guntur-Amaravati,Wednesday,22,Rainy,0,0,60,45,44,13,High
Tenali-Chirala,Sunday,10,Sunny,0,1,48,19,23,8,Low
Guntur-Ponnur,Thursday,20,Cloudy,0,0,45,30,31,14,Medium
Tenali-Ongole,Monday,16,Sunny,0,0,50,19,19,5,Low
Guntur-Brodipet,Thursday,22,Cloudy,0,0,52,20,21,5,Low
Guntur-Ponnur,Wednesday,6,Cloudy,0,0,45,21,20,6,Medium
Tenali-Bapatla,Tuesday,14,Cloudy,0,0,45,18,12,7,Medium
Guntur-Tenali,Wednesday,22,Rainy,0,0,55,34,29,9,Medium
Tenali-Vijayawada,Tuesday,14,Rainy,0,0,60,41,39,12,Medium
Guntur-Narasaraopet,Sunday,16,Foggy,1,1,55,19,14,6,Low
Guntur-Ponnur,Tuesday,12,Cloudy,0,0,45,19,15,6,Medium
Guntur-Mangalagiri,Thursday,12,Sunny,0,0,52,21,19,6,Medium
Tenali-Ongole,Wednesday,17,Sunny,0,0,50,44,50,19,High
Tenali-Vijayawada,Sunday,5,Sunny,0,1,60,18,17,5,Low
Guntur-Mangalagiri,Saturday,6,Sunny,0,1,52,13,13,3,Low
Guntur-Amaravati,Sunday,13,Sunny,0,1,60,23,20,7,Low
Guntur-Narasaraopet,Saturday,12,Rainy,0,1,55,25,23,6,Medium
Guntur-Sattenapalli,Saturday,8,Sunny,0,1,50,35,36,16,Medium
Guntur-Ponnur,Tuesday,17,Cloudy,0,0,45,33,38,14,Medium
Tenali-Guntur,Thursday,19,Cloudy,0,0,55,41,49,23,Medium
Guntur-Nallapadu,Thursday,23,Rainy,0,0,48,24,21,6,Medium
Guntur-Sattenapalli,Thursday,9,Sunny,0,0,50,38,50,15,High
